total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank3,total_rfm_cycles_rank1,total_rfm_cycles_rank2,total_rfm_cycles_rank0,total_rfm_cycles_rank3_1,total_rfm_cycles_rank1_1,total_rfm_cycles_rank2_1,total_rfm_cycles_rank0_1,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,avg_write_latency_0_1,write_depart_latency_0_1,avg_read_latency_0_1,read_queue_len_avg_0_1,row_hit_rate_0_1,write_queue_len_0_1,queue_len_0_1,num_other_reqs_0_1,num_write_reqs_0_1,read_latency_0_1,priority_queue_len_avg_0_1,row_hits_0_1,priority_queue_len_0_1,row_misses_0_1,row_conflicts_0_1,read_row_misses_0_1,queue_len_avg_0_1,read_row_conflicts_core_0_1,read_row_hits_0_1,write_queue_len_avg_0_1,read_row_conflicts_0_1,write_row_misses_0_1,write_row_conflicts_0_1,read_queue_len_0_1,write_row_hits_0_1,read_row_hits_core_0_1,read_row_misses_core_0_1,num_read_reqs_0_1,trace,timing
0.0,27.0,1.0,999973.0,6991719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561607.12,42163392.0,20.1786213,32.9822998,0.964740574,65122933.0,349810632.0,0.0,27.0,290331719.0,0.0126146376,964701.0,88198.0,11671.0,23587.0,11670.0,50.032135,0.0,964701.0,9.31429482,23568.0,1.0,19.0,230602979.0,0.0,0.0,0.0,14388085.0,1561575.25,42162532.0,.,0.0,0.0,65122041.0,65122739.0,0.0,27.0,0.0,9.98323885,0.0,698.0,20.0,0.0,0.0,9.31426716,0.0,0.0,9.31416702,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,605,DDR5_6400AN
0.0,17208.0,954.0,982792.0,11887629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11212.0205,192936443.0,16.660778,32.9894753,0.879453301,192514914.0,645795616.0,0.0,17208.0,462565988.0,0.0152974995,879419.0,181851.0,17854.0,102688.0,16950.0,54.3250122,0.0,869603.0,16.1945591,96208.0,904.0,6480.0,392166672.0,9816.0,0.0,0.0,27763768.0,11167.5967,192171995.0,.,0.0,0.576802313,191901853.0,191957733.0,0.0,17208.0,0.0,0.00470068492,9921.0,55880.0,729.0,6550.0,0.0,16.1476879,0.0,0.0,16.1429882,0.0,729.0,6550.0,0.0,9921.0,0.0,0.0,0.0,603,DDR5_3200AN
0.0,17208.0,578.0,982792.0,10298585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9617.12988,165491564.0,17.0114765,32.9886208,0.884908259,165207844.0,560130208.0,0.0,17208.0,400217376.0,0.0146259898,884872.0,150627.0,12624.0,102463.0,11726.0,54.3890419,0.0,875077.0,16.0417995,95956.0,898.0,6507.0,339736099.0,9795.0,0.0,0.0,23526317.0,9600.85742,165211559.0,.,0.0,0.582441866,164942558.0,164993522.0,0.0,17208.0,0.0,0.00494864117,10018.0,50964.0,688.0,6494.0,0.0,16.0209885,0.0,0.0,16.0160408,0.0,688.0,6494.0,0.0,10018.0,0.0,0.0,0.0,603,DDR5_4800AN
0.0,17208.0,320.0,982792.0,8713952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8103.55762,139446014.0,17.8749008,32.984005,0.900156021,139156601.0,479777677.0,0.0,17208.0,344996799.0,0.0149773601,900120.0,130512.0,7066.0,92774.0,6214.0,55.0585632,0.0,890276.0,15.9694023,86270.0,852.0,6504.0,287421022.0,9844.0,0.0,0.0,19300629.0,8086.74561,139156719.0,.,0.0,0.583837211,138880317.0,138932418.0,0.0,17208.0,0.0,0.00597903226,10042.0,52101.0,668.0,6490.0,0.0,15.943675,0.0,0.0,15.9376965,0.0,668.0,6490.0,0.0,10042.0,0.0,0.0,0.0,603,DDR5_6400AN
0.0,11546.0,1676.0,988454.0,11239400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13713.7725,158339223.0,1277.51501,32.959446,0.613999963,162553361.0,594489552.0,0.0,11546.0,30646258341.0,0.0201775003,609562.0,226783.0,82199.0,301011.0,81756.0,52.8933525,0.0,600481.0,14.4628143,298996.0,443.0,2015.0,370444417.0,9081.0,0.0,0.0,23988960.0,13631.4434,157388642.0,.,0.0,0.812462091,161896217.0,161955697.0,0.0,11546.0,0.0,0.00529209757,9375.0,59480.0,1783.0,381.0,0.0,14.4096394,0.0,0.0,14.4043474,0.0,1783.0,381.0,0.0,9375.0,0.0,0.0,0.0,bfs_web,DDR5_3200AN
0.0,11546.0,1988.0,988454.0,7925751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9926.55566,114612017.0,1423.32849,32.9439659,0.658175468,120922958.0,437530764.0,0.0,11546.0,21567074021.0,0.0205472019,653434.0,162852.0,56956.0,282406.0,56587.0,55.2036972,0.0,644293.0,15.2569723,280382.0,369.0,2024.0,261105662.0,9141.0,0.0,0.0,15152563.0,9897.25586,114273708.0,.,0.0,0.828160226,120262089.0,120309447.0,0.0,11546.0,0.0,0.00597520685,9552.0,47358.0,1592.0,390.0,0.0,15.1795645,0.0,0.0,15.1735888,0.0,1592.0,390.0,0.0,9552.0,0.0,0.0,0.0,bfs_web,DDR5_4800AN
0.0,11546.0,2515.0,988454.0,6030494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7078.31836,81726263.0,1628.10535,32.8936081,0.695912778,90230879.0,342094879.0,0.0,11546.0,16441493449.0,0.0211757105,690889.0,127700.0,38919.0,262973.0,38514.0,56.7275047,0.0,681726.0,14.9624357,261017.0,405.0,1956.0,198364698.0,9163.0,0.0,0.0,10098544.0,7017.40527,81022959.0,.,0.0,0.839552224,89544348.0,89586664.0,0.0,11546.0,0.0,0.00701700384,9675.0,42316.0,1445.0,404.0,0.0,14.8556099,0.0,0.0,14.8485928,0.0,1445.0,404.0,0.0,9675.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN
0.0,2230.0,199.0,997770.0,11858083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72309.0859,161249266.0,17.4613323,32.9851379,0.969294667,165454686.0,618611581.0,0.0,2230.0,458803215.0,0.0132209398,969253.0,156775.0,11720.0,18984.0,11605.0,52.1679268,0.0,967229.0,13.9529037,18903.0,115.0,81.0,391140514.0,2024.0,0.0,0.0,26275382.0,72266.0625,161153314.0,.,0.0,0.923873901,165416487.0,165428589.0,0.0,2230.0,0.0,0.0010205697,2051.0,12102.0,168.0,1.0,0.0,13.9507027,0.0,0.0,13.9496813,0.0,168.0,1.0,0.0,2051.0,0.0,0.0,0.0,638,DDR5_3200AN
0.0,2230.0,39.0,997770.0,8899708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54462.0312,121450325.0,19.1237068,32.9813042,0.967627585,124406003.0,473922673.0,0.0,2230.0,351615771.0,0.0134359468,967586.0,119576.0,13639.0,18732.0,13529.0,53.2514877,0.0,965558.0,13.9786606,18650.0,110.0,82.0,293523967.0,2028.0,0.0,0.0,18386382.0,54434.6992,121389379.0,.,0.0,0.92567569,124369813.0,124381177.0,0.0,2230.0,0.0,0.00127689587,2055.0,11364.0,164.0,1.0,0.0,13.975872,0.0,0.0,13.9745951,0.0,164.0,1.0,0.0,2055.0,0.0,0.0,0.0,638,DDR5_4800AN
0.0,2230.0,86.0,997770.0,6692479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40831.8711,91055070.0,22.0766716,32.960453,0.97626996,93664151.0,368219051.0,0.0,2230.0,275968077.0,0.0134504717,976228.0,90017.0,8655.0,15074.0,8545.0,55.0198288,0.0,974198.0,13.9954348,14994.0,110.0,80.0,220587158.0,2030.0,0.0,0.0,12500438.0,40851.7578,91099416.0,.,0.0,0.926126122,93629813.0,93640239.0,0.0,2230.0,0.0,0.00155786821,2056.0,10426.0,163.0,1.0,0.0,13.9918613,0.0,0.0,13.990304,0.0,163.0,1.0,0.0,2056.0,0.0,0.0,0.0,638,DDR5_6400AN
0.0,26629.0,1777.0,973371.0,10146757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393.97998,143636285.0,20.5291023,32.9899788,0.913688242,143442313.0,538686916.0,0.0,26629.0,477474450.0,0.0152564021,913617.0,154803.0,21390.0,64915.0,19614.0,53.0895653,0.0,890517.0,14.1367655,63168.0,1776.0,1747.0,334741314.0,23100.0,0.0,0.0,23258420.0,5358.62305,142694764.0,.,0.0,0.902452767,142565261.0,142631201.0,0.0,26629.0,0.0,0.0064986283,24026.0,65940.0,1914.0,683.0,0.0,14.0568266,0.0,0.0,14.0503283,0.0,1914.0,683.0,0.0,24026.0,0.0,0.0,0.0,654,DDR5_3200AN
0.0,26629.0,388.0,973371.0,8643591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4643.74951,123658398.0,20.5368366,32.9875603,0.91381979,123495385.0,463262074.0,0.0,26629.0,395333585.0,0.0148759931,913754.0,128582.0,19524.0,66650.0,17861.0,53.5960197,0.0,890584.0,14.287509,64859.0,1663.0,1791.0,285130968.0,23170.0,0.0,0.0,19249977.0,4615.03418,122893747.0,.,0.0,0.906058669,122772915.0,122837201.0,0.0,26629.0,0.0,0.00743741821,24122.0,64286.0,1813.0,688.0,0.0,14.2113619,0.0,0.0,14.2039242,0.0,1813.0,688.0,0.0,24122.0,0.0,0.0,0.0,654,DDR5_4800AN
0.0,26629.0,326.0,973371.0,6745064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627.05884,96584953.0,22.4839344,32.9772644,0.928387821,96439566.0,371535134.0,0.0,26629.0,318984927.0,0.0150501169,928321.0,101514.0,13259.0,58348.0,11859.0,55.0825233,0.0,904933.0,14.2977991,56513.0,1400.0,1835.0,222433755.0,23388.0,0.0,0.0,14187238.0,3599.73779,95857415.0,.,0.0,0.916012466,95758501.0,95810931.0,0.0,26629.0,0.0,0.00777309155,24387.0,52430.0,1530.0,706.0,0.0,14.2045984,0.0,0.0,14.1968269,0.0,1530.0,706.0,0.0,24387.0,0.0,0.0,0.0,654,DDR5_6400AN
0.0,445.0,0.0,999555.0,9748293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363132.281,161593874.0,18.1755409,32.9809494,0.99138248,180378071.0,563975603.0,0.0,445.0,385715780.0,0.0122564025,991325.0,119479.0,5179.0,3438.0,5141.0,57.8537827,0.0,990956.0,18.5035534,3425.0,38.0,13.0,321507973.0,369.0,0.0,0.0,21221694.0,362977.938,161525176.0,.,0.0,0.885714293,180372603.0,180375087.0,0.0,445.0,0.0,0.000254813844,372.0,2484.0,48.0,0.0,0.0,18.5032482,0.0,0.0,18.5029945,0.0,48.0,0.0,0.0,372.0,0.0,0.0,0.0,644,DDR5_3200AN
0.0,445.0,0.0,999555.0,8382670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312605.375,139109385.0,18.9373188,32.9805679,0.990831494,155188927.0,487731379.0,0.0,445.0,332918665.0,0.0124376835,990774.0,104261.0,5779.0,3389.0,5742.0,58.1833,0.0,990403.0,18.5130672,3377.0,37.0,12.0,276465211.0,371.0,0.0,0.0,17580033.0,312484.812,139055738.0,.,0.0,0.890476167,155187215.0,155189671.0,0.0,445.0,0.0,0.000292985409,374.0,2456.0,46.0,0.0,0.0,18.513155,0.0,0.0,18.5128632,0.0,46.0,0.0,0.0,374.0,0.0,0.0,0.0,644,DDR5_4800AN
0.0,445.0,0.0,999555.0,7263676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270413.469,120333989.0,20.1302471,32.9734116,0.993239582,134486509.0,428059367.0,0.0,445.0,293822084.0,0.0124957394,993182.0,90765.0,3955.0,2805.0,3922.0,58.9315071,0.0,992808.0,18.5149384,2792.0,33.0,13.0,239508175.0,374.0,0.0,0.0,14596049.0,270352.062,120306674.0,.,0.0,0.895238101,134481824.0,134484162.0,0.0,445.0,0.0,0.000321875588,376.0,2338.0,44.0,0.0,0.0,18.5146141,0.0,0.0,18.5142937,0.0,44.0,0.0,0.0,376.0,0.0,0.0,0.0,644,DDR5_6400AN
0.0,72935.0,3114.0,927065.0,9015296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923.00195,140254136.0,17.9352055,32.9888458,0.937246203,139861225.0,494888173.0,0.0,72935.0,362327957.0,0.0160605926,937204.0,144791.0,23237.0,39514.0,18346.0,54.8942757,0.0,870009.0,15.5137701,38677.0,4891.0,837.0,297404239.0,67195.0,0.0,0.0,20202052.0,1902.09521,138729316.0,.,0.0,0.927018881,138414244.0,138535184.0,0.0,72935.0,0.0,0.013414978,67601.0,120940.0,5006.0,316.0,0.0,15.3666821,0.0,0.0,15.3532667,0.0,5006.0,316.0,0.0,67601.0,0.0,0.0,0.0,619,DDR5_3200AN
0.0,72935.0,218.0,927065.0,7923784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.28784,122114183.0,18.3063374,32.9879036,0.937342405,121827096.0,435254633.0,0.0,72935.0,316541372.0,0.015761409,937304.0,124890.0,29101.0,33554.0,24721.0,54.9301491,0.0,869623.0,15.3748636,32688.0,4380.0,866.0,261389011.0,67681.0,0.0,0.0,17291354.0,1665.11035,121444823.0,.,0.0,0.934180737,121185290.0,121286439.0,0.0,72935.0,0.0,0.012765239,68127.0,101149.0,4483.0,317.0,0.0,15.3066311,0.0,0.0,15.2938652,0.0,4483.0,317.0,0.0,68127.0,0.0,0.0,0.0,619,DDR5_4800AN
0.0,72935.0,189.0,927065.0,6391271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.59131,98213641.0,19.9232616,32.9784737,0.953677893,97988134.0,358924804.0,0.0,72935.0,263079724.0,0.0160717648,953635.0,102719.0,15582.0,30738.0,11936.0,56.158596,0.0,885225.0,15.3315573,29871.0,3646.0,867.0,210774369.0,68410.0,0.0,0.0,13204652.0,1339.53235,97698789.0,.,0.0,0.944365978,97496416.0,97579626.0,0.0,72935.0,0.0,0.0130193196,68866.0,83210.0,3738.0,319.0,0.0,15.2676401,0.0,0.0,15.2546206,0.0,3738.0,319.0,0.0,68866.0,0.0,0.0,0.0,619,DDR5_6400AN
