total_num_other_requests,total_num_write_requests,total_wait_cycles,total_num_read_requests,memory_system_cycles,total_rfm_cycles_rank1,total_rfm_cycles_rank0,avg_write_latency_0,write_depart_latency_0,avg_read_latency_0,read_queue_len_avg_0,row_hit_rate_0,write_queue_len_0,queue_len_0,num_other_reqs_0,num_write_reqs_0,read_latency_0,priority_queue_len_avg_0,row_hits_0,priority_queue_len_0,row_misses_0,row_conflicts_0,read_row_misses_0,queue_len_avg_0,read_row_conflicts_core_0,read_row_hits_0,write_queue_len_avg_0,read_row_conflicts_0,write_row_misses_0,write_row_conflicts_0,read_queue_len_0,write_row_hits_0,read_row_hits_core_0,read_row_misses_core_0,num_read_reqs_0,trace,timing,organization
0.0,46630.0,0.0,953370.0,13486822.0,0.0,0.0,4452.74658,207631582.0,NaN,0.0,0.700645804,206911922.0,207069394.0,0.0,46630.0,0.0,0.0116759902,32655.0,157472.0,11481.0,2471.0,0.0,15.3534603,0.0,0.0,15.3417845,0.0,11481.0,2471.0,0.0,32655.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN_BL,DDR5_baseline2
0.0,46630.0,0.0,953370.0,9492858.0,0.0,0.0,3116.80249,145336502.0,NaN,0.0,0.734771788,144664579.0,144780868.0,0.0,46630.0,0.0,0.0122501571,34258.0,116289.0,9697.0,2669.0,0.0,15.2515574,0.0,0.0,15.2393064,0.0,9697.0,2669.0,0.0,34258.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,DDR5_ideal
0.0,46630.0,0.0,953370.0,10648187.0,0.0,0.0,3485.75391,162540697.0,NaN,0.0,0.697678924,161764654.0,161896067.0,0.0,46630.0,0.0,0.0123413494,32523.0,131413.0,9081.0,5012.0,0.0,15.2040968,0.0,0.0,15.1917553,0.0,9081.0,5012.0,0.0,32523.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,DDR5_baseline1
0.0,46630.0,0.0,953370.0,10455540.0,0.0,0.0,3427.12476,159806825.0,NaN,0.0,0.719700515,159153463.0,159280464.0,0.0,46630.0,0.0,0.0121467663,33551.0,127001.0,8533.0,4534.0,0.0,15.2340736,0.0,0.0,15.2219257,0.0,8533.0,4534.0,0.0,33551.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,DDR5_design1
0.0,46630.0,0.0,953370.0,10648187.0,0.0,0.0,3485.75391,162540697.0,NaN,0.0,0.697678924,161764654.0,161896067.0,0.0,46630.0,0.0,0.0123413494,32523.0,131413.0,9081.0,5012.0,0.0,15.2040968,0.0,0.0,15.1917553,0.0,9081.0,5012.0,0.0,32523.0,0.0,0.0,0.0,pr_twi,DDR5_6400AN,DDR5_design2
0.0,516.0,0.0,999484.0,13251101.0,0.0,0.0,413315.344,213270723.0,NaN,0.0,0.617529869,217475392.0,217480255.0,0.0,516.0,0.0,0.000366988359,310.0,4863.0,183.0,9.0,0.0,16.412241,0.0,0.0,16.4118729,0.0,183.0,9.0,0.0,310.0,0.0,0.0,0.0,600,DDR5_6400AN_BL,DDR5_baseline2
0.0,516.0,0.0,999484.0,8793956.0,0.0,0.0,276031.5,142432261.0,NaN,0.0,0.643999994,144419043.0,144423082.0,0.0,516.0,0.0,0.000459292729,322.0,4039.0,171.0,7.0,0.0,16.4229946,0.0,0.0,16.422533,0.0,171.0,7.0,0.0,322.0,0.0,0.0,0.0,600,DDR5_6400AN,DDR5_ideal
0.0,516.0,0.0,999484.0,9575477.0,0.0,0.0,306019.594,157906113.0,NaN,0.0,0.634730518,159895731.0,159899903.0,0.0,516.0,0.0,0.000435696304,318.0,4172.0,174.0,9.0,0.0,16.6988964,0.0,0.0,16.6984615,0.0,174.0,9.0,0.0,318.0,0.0,0.0,0.0,600,DDR5_6400AN,DDR5_baseline1
0.0,516.0,0.0,999484.0,9574997.0,0.0,0.0,307638.812,158741625.0,NaN,0.0,0.625999987,159922381.0,159926987.0,0.0,516.0,0.0,0.000481044524,313.0,4606.0,178.0,9.0,0.0,16.7025623,0.0,0.0,16.7020817,0.0,178.0,9.0,0.0,313.0,0.0,0.0,0.0,600,DDR5_6400AN,DDR5_design1
0.0,516.0,0.0,999484.0,9575477.0,0.0,0.0,306019.594,157906113.0,NaN,0.0,0.634730518,159895731.0,159899903.0,0.0,516.0,0.0,0.000435696304,318.0,4172.0,174.0,9.0,0.0,16.6988964,0.0,0.0,16.6984615,0.0,174.0,9.0,0.0,318.0,0.0,0.0,0.0,600,DDR5_6400AN,DDR5_design2
0.0,3612.0,0.0,996388.0,13327728.0,0.0,0.0,37359.9297,134944069.0,NaN,0.0,0.894444466,149976852.0,149988999.0,0.0,3612.0,0.0,0.000911408162,3220.0,12147.0,346.0,34.0,0.0,11.2539053,0.0,0.0,11.2529945,0.0,346.0,34.0,0.0,3220.0,0.0,0.0,0.0,621,DDR5_6400AN_BL,DDR5_baseline2
0.0,3612.0,0.0,996388.0,8829679.0,0.0,0.0,24771.4062,89474321.0,NaN,0.0,0.909444451,99526735.0,99537600.0,0.0,3612.0,0.0,0.00123050902,3274.0,10865.0,291.0,35.0,0.0,11.2730713,0.0,0.0,11.271841,0.0,291.0,35.0,0.0,3274.0,0.0,0.0,0.0,621,DDR5_6400AN,DDR5_ideal
0.0,3612.0,0.0,996388.0,9024351.0,0.0,0.0,25091.0762,90628966.0,NaN,0.0,0.910555542,100691125.0,100701339.0,0.0,3612.0,0.0,0.00113182655,3278.0,10214.0,278.0,44.0,0.0,11.1588449,0.0,0.0,11.1577139,0.0,278.0,44.0,0.0,3278.0,0.0,0.0,0.0,621,DDR5_6400AN,DDR5_baseline1
0.0,3612.0,0.0,996388.0,9021404.0,0.0,0.0,25095.1895,90643823.0,NaN,0.0,0.909444451,100699513.0,100709681.0,0.0,3612.0,0.0,0.00112709729,3274.0,10168.0,281.0,45.0,0.0,11.163415,0.0,0.0,11.1622887,0.0,281.0,45.0,0.0,3274.0,0.0,0.0,0.0,621,DDR5_6400AN,DDR5_design1
0.0,3612.0,0.0,996388.0,9024351.0,0.0,0.0,25091.0762,90628966.0,NaN,0.0,0.910555542,100691125.0,100701339.0,0.0,3612.0,0.0,0.00113182655,3278.0,10214.0,278.0,44.0,0.0,11.1588449,0.0,0.0,11.1577139,0.0,278.0,44.0,0.0,3278.0,0.0,0.0,0.0,621,DDR5_6400AN,DDR5_design2
0.0,179182.0,0.0,820818.0,12956740.0,0.0,0.0,1087.52368,194864678.0,NaN,0.0,0.523432374,189310774.0,189518581.0,0.0,179182.0,0.0,0.0160385258,93786.0,207807.0,36123.0,49266.0,0.0,14.6270266,0.0,0.0,14.6109877,0.0,36123.0,49266.0,0.0,93786.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN_BL,DDR5_baseline2
0.0,179182.0,42.0,820818.0,9515346.0,0.0,0.0,783.130188,140322833.0,NaN,0.0,0.550872684,135666614.0,135819930.0,0.0,179182.0,0.0,0.0161124989,98696.0,153316.0,28914.0,51553.0,0.0,14.273778,0.0,0.0,14.2576637,0.0,28914.0,51553.0,0.0,98696.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,DDR5_ideal
0.0,179182.0,99.0,820818.0,11003971.0,0.0,0.0,902.524475,161716149.0,NaN,0.0,0.482425302,156393049.0,156576539.0,0.0,179182.0,0.0,0.0166748893,86440.0,183490.0,21436.0,71302.0,0.0,14.2290945,0.0,0.0,14.2124195,0.0,21436.0,71302.0,0.0,86440.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,DDR5_baseline1
0.0,179182.0,119.0,820818.0,10765795.0,0.0,0.0,880.479797,157766130.0,NaN,0.0,0.497518957,152885744.0,153064436.0,0.0,179182.0,0.0,0.0165981241,89135.0,178692.0,20195.0,69829.0,0.0,14.2176619,0.0,0.0,14.2010641,0.0,20195.0,69829.0,0.0,89135.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,DDR5_design1
0.0,179182.0,99.0,820818.0,11003971.0,0.0,0.0,902.524475,161716149.0,NaN,0.0,0.482425302,156393049.0,156576539.0,0.0,179182.0,0.0,0.0166748893,86440.0,183490.0,21436.0,71302.0,0.0,14.2290945,0.0,0.0,14.2124195,0.0,21436.0,71302.0,0.0,86440.0,0.0,0.0,0.0,bc_twi,DDR5_6400AN,DDR5_design2
0.0,3841.0,0.0,996159.0,14388709.0,0.0,0.0,46768.2969,179637029.0,NaN,0.0,0.91832459,188716600.0,188735968.0,0.0,3841.0,0.0,0.00134605542,3508.0,19368.0,311.0,1.0,0.0,13.1169491,0.0,0.0,13.1156034,0.0,311.0,1.0,0.0,3508.0,0.0,0.0,0.0,628,DDR5_6400AN_BL,DDR5_baseline2
0.0,3841.0,0.0,996159.0,8881801.0,0.0,0.0,29804.2383,114478081.0,NaN,0.0,0.927486897,120528825.0,120546154.0,0.0,3841.0,0.0,0.00195106829,3543.0,17329.0,276.0,1.0,0.0,13.5722647,0.0,0.0,13.5703135,0.0,276.0,1.0,0.0,3543.0,0.0,0.0,0.0,628,DDR5_6400AN,DDR5_ideal
0.0,3841.0,0.0,996159.0,8951820.0,0.0,0.0,30051.2168,115426723.0,NaN,0.0,0.929581165,121491959.0,121508507.0,0.0,3841.0,0.0,0.00184856262,3551.0,16548.0,267.0,2.0,0.0,13.5736094,0.0,0.0,13.5717611,0.0,267.0,2.0,0.0,3551.0,0.0,0.0,0.0,628,DDR5_6400AN,DDR5_baseline1
0.0,3841.0,0.0,996159.0,8941366.0,0.0,0.0,30028.9316,115341125.0,NaN,0.0,0.929581165,121394454.0,121411106.0,0.0,3841.0,0.0,0.00186235528,3551.0,16652.0,267.0,2.0,0.0,13.5785856,0.0,0.0,13.5767241,0.0,267.0,2.0,0.0,3551.0,0.0,0.0,0.0,628,DDR5_6400AN,DDR5_design1
0.0,3841.0,0.0,996159.0,8951820.0,0.0,0.0,30051.2168,115426723.0,NaN,0.0,0.929581165,121491959.0,121508507.0,0.0,3841.0,0.0,0.00184856262,3551.0,16548.0,267.0,2.0,0.0,13.5736094,0.0,0.0,13.5717611,0.0,267.0,2.0,0.0,3551.0,0.0,0.0,0.0,628,DDR5_6400AN,DDR5_design2
0.0,51664.0,0.0,948336.0,13932789.0,0.0,0.0,4158.98486,214869796.0,NaN,0.0,0.730530202,214040796.0,214203506.0,0.0,51664.0,0.0,0.0116782077,37737.0,162710.0,11705.0,2215.0,0.0,15.3740578,0.0,0.0,15.36238,0.0,11705.0,2215.0,0.0,37737.0,0.0,0.0,0.0,pr_web,DDR5_6400AN_BL,DDR5_baseline2
0.0,51664.0,0.0,948336.0,9330231.0,0.0,0.0,2750.25366,142089109.0,NaN,0.0,0.760395706,141430987.0,141544575.0,0.0,51664.0,0.0,0.0121741891,39279.0,113588.0,9853.0,2524.0,0.0,15.1705332,0.0,0.0,15.1583595,0.0,9853.0,2524.0,0.0,39279.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,DDR5_ideal
0.0,51664.0,0.0,948336.0,10151277.0,0.0,0.0,2989.68481,154459069.0,NaN,0.0,0.740149856,153790778.0,153917795.0,0.0,51664.0,0.0,0.0125124156,38228.0,127017.0,8969.0,4452.0,0.0,15.1624069,0.0,0.0,15.1498957,0.0,8969.0,4452.0,0.0,38228.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,DDR5_baseline1
0.0,51664.0,0.0,948336.0,10085242.0,0.0,0.0,2974.50146,153674643.0,NaN,0.0,0.747749329,153043354.0,153167307.0,0.0,51664.0,0.0,0.0122905327,38622.0,123953.0,8704.0,4325.0,0.0,15.1872721,0.0,0.0,15.1749811,0.0,8704.0,4325.0,0.0,38622.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,DDR5_design1
0.0,51664.0,0.0,948336.0,10151277.0,0.0,0.0,2989.68481,154459069.0,NaN,0.0,0.740149856,153790778.0,153917795.0,0.0,51664.0,0.0,0.0125124156,38228.0,127017.0,8969.0,4452.0,0.0,15.1624069,0.0,0.0,15.1498957,0.0,8969.0,4452.0,0.0,38228.0,0.0,0.0,0.0,pr_web,DDR5_6400AN,DDR5_design2
0.0,98.0,0.0,999902.0,13176209.0,0.0,0.0,1677944.0,164438514.0,NaN,0.0,0.537500024,190334383.0,190335900.0,0.0,98.0,0.0,0.000115131748,43.0,1517.0,15.0,22.0,0.0,14.4454222,0.0,0.0,14.4453068,0.0,15.0,22.0,0.0,43.0,0.0,0.0,0.0,649,DDR5_6400AN_BL,DDR5_baseline2
0.0,98.0,0.0,999902.0,8803569.0,0.0,0.0,1124677.25,110218369.0,NaN,0.0,0.506172836,127230639.0,127232167.0,0.0,98.0,0.0,0.000173565975,41.0,1528.0,19.0,21.0,0.0,14.4523392,0.0,0.0,14.4521656,0.0,19.0,21.0,0.0,41.0,0.0,0.0,0.0,649,DDR5_6400AN,DDR5_ideal
0.0,98.0,0.0,999902.0,8844894.0,0.0,0.0,1135592.62,111288069.0,NaN,0.0,0.5625,127809226.0,127810395.0,0.0,98.0,0.0,0.00013216665,45.0,1169.0,13.0,22.0,0.0,14.4501896,0.0,0.0,14.450057,0.0,13.0,22.0,0.0,45.0,0.0,0.0,0.0,649,DDR5_6400AN,DDR5_baseline1
0.0,98.0,0.0,999902.0,8844894.0,0.0,0.0,1135592.62,111288069.0,NaN,0.0,0.5625,127809226.0,127810395.0,0.0,98.0,0.0,0.00013216665,45.0,1169.0,13.0,22.0,0.0,14.4501896,0.0,0.0,14.450057,0.0,13.0,22.0,0.0,45.0,0.0,0.0,0.0,649,DDR5_6400AN,DDR5_design1
0.0,98.0,0.0,999902.0,8844894.0,0.0,0.0,1135592.62,111288069.0,NaN,0.0,0.5625,127809226.0,127810395.0,0.0,98.0,0.0,0.00013216665,45.0,1169.0,13.0,22.0,0.0,14.4501896,0.0,0.0,14.450057,0.0,13.0,22.0,0.0,45.0,0.0,0.0,0.0,649,DDR5_6400AN,DDR5_design2
0.0,18873.0,0.0,981127.0,13409314.0,0.0,0.0,11024.8027,208071100.0,NaN,0.0,0.455413014,207360805.0,207473215.0,0.0,18873.0,0.0,0.00838297885,8590.0,112410.0,8782.0,1490.0,0.0,15.4723215,0.0,0.0,15.4639378,0.0,8782.0,1490.0,0.0,8590.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN_BL,DDR5_baseline2
0.0,18873.0,0.0,981127.0,9292121.0,0.0,0.0,7617.79395,143770626.0,NaN,0.0,0.502067447,143208247.0,143302059.0,0.0,18873.0,0.0,0.0100958655,9471.0,93812.0,7840.0,1553.0,0.0,15.4218893,0.0,0.0,15.4117928,0.0,7840.0,1553.0,0.0,9471.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,DDR5_ideal
0.0,18873.0,0.0,981127.0,10238201.0,0.0,0.0,8369.5166,157957891.0,NaN,0.0,0.488544762,157401937.0,157500719.0,0.0,18873.0,0.0,0.00964837521,9212.0,98782.0,7001.0,2643.0,0.0,15.3836327,0.0,0.0,15.3739834,0.0,7001.0,2643.0,0.0,9212.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,DDR5_baseline1
0.0,18873.0,0.0,981127.0,10206899.0,0.0,0.0,8361.40918,157804873.0,NaN,0.0,0.514953852,157301744.0,157398995.0,0.0,18873.0,0.0,0.00952796731,9711.0,97251.0,6653.0,2494.0,0.0,15.4208431,0.0,0.0,15.4113159,0.0,6653.0,2494.0,0.0,9711.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,DDR5_design1
0.0,18873.0,0.0,981127.0,10238201.0,0.0,0.0,8369.5166,157957891.0,NaN,0.0,0.488544762,157401937.0,157500719.0,0.0,18873.0,0.0,0.00964837521,9212.0,98782.0,7001.0,2643.0,0.0,15.3836327,0.0,0.0,15.3739834,0.0,7001.0,2643.0,0.0,9212.0,0.0,0.0,0.0,bfs_twi,DDR5_6400AN,DDR5_design2
0.0,241354.0,2.0,758646.0,13356868.0,0.0,0.0,825.99176,199356411.0,NaN,0.0,0.433225185,190315275.0,190552896.0,0.0,241354.0,0.0,0.0177901741,104555.0,237621.0,40381.0,96405.0,0.0,14.2662859,0.0,0.0,14.2484961,0.0,40381.0,96405.0,0.0,104555.0,0.0,0.0,0.0,bc_road,DDR5_6400AN_BL,DDR5_baseline2
0.0,241354.0,83.0,758646.0,10064686.0,0.0,0.0,606.825745,146459830.0,NaN,0.0,0.465468884,138981025.0,139156752.0,0.0,241354.0,0.0,0.0174597595,112333.0,175727.0,32314.0,96686.0,0.0,13.8262386,0.0,0.0,13.8087788,0.0,32314.0,96686.0,0.0,112333.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,DDR5_ideal
0.0,241354.0,161.0,758646.0,11924631.0,0.0,0.0,718.376343,173383009.0,NaN,0.0,0.347675651,164421067.0,164638851.0,0.0,241354.0,0.0,0.0182633735,83907.0,217784.0,22877.0,134553.0,0.0,13.8066196,0.0,0.0,13.7883568,0.0,22877.0,134553.0,0.0,83907.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,DDR5_baseline1
0.0,241354.0,53.0,758646.0,11673115.0,0.0,0.0,704.52533,170039994.0,NaN,0.0,0.364891112,161757073.0,161977310.0,0.0,241354.0,0.0,0.0188670289,88061.0,220237.0,21467.0,131807.0,0.0,13.8761005,0.0,0.0,13.857233,0.0,21467.0,131807.0,0.0,88061.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,DDR5_design1
0.0,241354.0,161.0,758646.0,11924631.0,0.0,0.0,718.376343,173383009.0,NaN,0.0,0.347675651,164421067.0,164638851.0,0.0,241354.0,0.0,0.0182633735,83907.0,217784.0,22877.0,134553.0,0.0,13.8066196,0.0,0.0,13.7883568,0.0,22877.0,134553.0,0.0,83907.0,0.0,0.0,0.0,bc_road,DDR5_6400AN,DDR5_design2
0.0,27.0,0.0,999973.0,13344067.0,0.0,0.0,3048389.25,82306516.0,NaN,0.0,0.25,125483353.0,125484561.0,0.0,27.0,0.0,9.05271227,5.0,1208.0,15.0,0.0,0.0,9.4037714,0.0,0.0,9.4036808,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN_BL,DDR5_baseline2
0.0,27.0,0.0,999973.0,8820548.0,0.0,0.0,2010678.12,54288309.0,NaN,0.0,0.25,82986924.0,82987769.0,0.0,27.0,0.0,9.57990342,5.0,845.0,15.0,0.0,0.0,9.40845966,0.0,0.0,9.4083643,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,DDR5_ideal
0.0,27.0,0.0,999973.0,8892742.0,0.0,0.0,2030749.38,54830232.0,NaN,0.0,0.238095239,79760424.0,79761275.0,0.0,27.0,0.0,9.56960212,5.0,851.0,14.0,2.0,0.0,8.96925545,0.0,0.0,8.96916008,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,DDR5_baseline1
0.0,27.0,0.0,999973.0,8892742.0,0.0,0.0,2030747.0,54830170.0,NaN,0.0,0.238095239,79760362.0,79761213.0,0.0,27.0,0.0,9.56960212,5.0,851.0,14.0,2.0,0.0,8.96924877,0.0,0.0,8.96915245,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,DDR5_design1
0.0,27.0,0.0,999973.0,8892742.0,0.0,0.0,2030749.38,54830232.0,NaN,0.0,0.238095239,79760424.0,79761275.0,0.0,27.0,0.0,9.56960212,5.0,851.0,14.0,2.0,0.0,8.96925545,0.0,0.0,8.96916008,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,605,DDR5_6400AN,DDR5_design2
0.0,17208.0,0.0,982792.0,22905154.0,0.0,0.0,21291.6016,366385883.0,NaN,0.0,0.765581369,366347193.0,366416588.0,0.0,17208.0,0.0,0.00302966754,13168.0,69395.0,925.0,3107.0,0.0,15.9971237,0.0,0.0,15.9940948,0.0,925.0,3107.0,0.0,13168.0,0.0,0.0,0.0,603,DDR5_6400AN_BL,DDR5_baseline2
0.0,17208.0,0.0,982792.0,12031491.0,0.0,0.0,11262.6533,193807742.0,NaN,0.0,0.770639539,193681321.0,193743239.0,0.0,17208.0,0.0,0.00514632789,13255.0,61918.0,796.0,3149.0,0.0,16.1030102,0.0,0.0,16.0978661,0.0,796.0,3149.0,0.0,13255.0,0.0,0.0,0.0,603,DDR5_6400AN,DDR5_ideal
0.0,17208.0,0.0,982792.0,12737110.0,0.0,0.0,11902.4004,204816509.0,NaN,0.0,0.770988345,204687961.0,204746435.0,0.0,17208.0,0.0,0.00459083728,13261.0,58474.0,786.0,3153.0,0.0,16.0747948,0.0,0.0,16.0702057,0.0,786.0,3153.0,0.0,13261.0,0.0,0.0,0.0,603,DDR5_6400AN,DDR5_baseline1
0.0,17208.0,0.0,982792.0,12735861.0,0.0,0.0,11900.4707,204783293.0,NaN,0.0,0.770872116,204655299.0,204715036.0,0.0,17208.0,0.0,0.0046904562,13259.0,59737.0,791.0,3150.0,0.0,16.0739059,0.0,0.0,16.0692158,0.0,791.0,3150.0,0.0,13259.0,0.0,0.0,0.0,603,DDR5_6400AN,DDR5_design1
0.0,17208.0,0.0,982792.0,12737110.0,0.0,0.0,11902.4004,204816509.0,NaN,0.0,0.770988345,204687961.0,204746435.0,0.0,17208.0,0.0,0.00459083728,13261.0,58474.0,786.0,3153.0,0.0,16.0747948,0.0,0.0,16.0702057,0.0,786.0,3153.0,0.0,13261.0,0.0,0.0,0.0,603,DDR5_6400AN,DDR5_design2
0.0,11546.0,0.0,988454.0,14029754.0,0.0,0.0,18413.8945,212606823.0,NaN,0.0,0.778761089,230500542.0,230566905.0,0.0,11546.0,0.0,0.00473016128,8976.0,66363.0,2394.0,156.0,0.0,16.4341373,0.0,0.0,16.4294071,0.0,2394.0,156.0,0.0,8976.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN_BL,DDR5_baseline2
0.0,11546.0,0.0,988454.0,9274053.0,0.0,0.0,12344.168,142525755.0,NaN,0.0,0.799444854,152529685.0,152583866.0,0.0,11546.0,0.0,0.00584221398,9216.0,54181.0,2142.0,170.0,0.0,16.4527721,0.0,0.0,16.446928,0.0,2142.0,170.0,0.0,9216.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,DDR5_ideal
0.0,11546.0,0.0,988454.0,10028656.0,0.0,0.0,13498.1885,155850088.0,NaN,0.0,0.793806374,166802331.0,166859141.0,0.0,11546.0,0.0,0.00566476723,9151.0,56810.0,2081.0,296.0,0.0,16.6382351,0.0,0.0,16.6325722,0.0,2081.0,296.0,0.0,9151.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,DDR5_baseline1
0.0,11546.0,0.0,988454.0,10025183.0,0.0,0.0,12980.4951,149872794.0,NaN,0.0,0.798195362,162212555.0,162266684.0,0.0,11546.0,0.0,0.00539930305,9200.0,54129.0,2025.0,301.0,0.0,16.1859074,0.0,0.0,16.1805096,0.0,2025.0,301.0,0.0,9200.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,DDR5_design1
0.0,11546.0,0.0,988454.0,10028656.0,0.0,0.0,13498.1885,155850088.0,NaN,0.0,0.793806374,166802331.0,166859141.0,0.0,11546.0,0.0,0.00566476723,9151.0,56810.0,2081.0,296.0,0.0,16.6382351,0.0,0.0,16.6325722,0.0,2081.0,296.0,0.0,9151.0,0.0,0.0,0.0,bfs_web,DDR5_6400AN,DDR5_design2
0.0,2230.0,0.0,997770.0,13379161.0,0.0,0.0,81389.8438,181499352.0,NaN,0.0,0.926576555,186627084.0,186639736.0,0.0,2230.0,0.0,0.00094564975,2057.0,12652.0,163.0,0.0,0.0,13.9500332,0.0,0.0,13.9490871,0.0,163.0,0.0,0.0,2057.0,0.0,0.0,0.0,638,DDR5_6400AN_BL,DDR5_baseline2
0.0,2230.0,0.0,997770.0,8841642.0,0.0,0.0,53717.4141,119789834.0,NaN,0.0,0.927027047,123217225.0,123228981.0,0.0,2230.0,0.0,0.00132961723,2058.0,11756.0,162.0,0.0,0.0,13.9373417,0.0,0.0,13.9360113,0.0,162.0,0.0,0.0,2058.0,0.0,0.0,0.0,638,DDR5_6400AN,DDR5_ideal
0.0,2230.0,0.0,997770.0,9091184.0,0.0,0.0,55676.1055,124157716.0,NaN,0.0,0.928378403,126828122.0,126839396.0,0.0,2230.0,0.0,0.00124010246,2061.0,11274.0,159.0,0.0,0.0,13.951911,0.0,0.0,13.9506712,0.0,159.0,0.0,0.0,2061.0,0.0,0.0,0.0,638,DDR5_6400AN,DDR5_baseline1
0.0,2230.0,0.0,997770.0,9091216.0,0.0,0.0,55242.0664,123189805.0,NaN,0.0,0.928378403,126825410.0,126836684.0,0.0,2230.0,0.0,0.00124009815,2061.0,11274.0,159.0,0.0,0.0,13.9515648,0.0,0.0,13.9503241,0.0,159.0,0.0,0.0,2061.0,0.0,0.0,0.0,638,DDR5_6400AN,DDR5_design1
0.0,2230.0,0.0,997770.0,9091184.0,0.0,0.0,55676.1055,124157716.0,NaN,0.0,0.928378403,126828122.0,126839396.0,0.0,2230.0,0.0,0.00124010246,2061.0,11274.0,159.0,0.0,0.0,13.951911,0.0,0.0,13.9506712,0.0,159.0,0.0,0.0,2061.0,0.0,0.0,0.0,638,DDR5_6400AN,DDR5_design2
0.0,26629.0,0.0,973371.0,18801724.0,0.0,0.0,10419.2852,277455142.0,NaN,0.0,0.865106523,277262209.0,277352663.0,0.0,26629.0,0.0,0.00481094187,23030.0,90454.0,3394.0,197.0,0.0,14.7514486,0.0,0.0,14.7466373,0.0,3394.0,197.0,0.0,23030.0,0.0,0.0,0.0,654,DDR5_6400AN_BL,DDR5_baseline2
0.0,26629.0,0.0,973371.0,9318447.0,0.0,0.0,5061.21582,134775127.0,NaN,0.0,0.920100689,134674628.0,134723605.0,0.0,26629.0,0.0,0.00525591848,24494.0,48977.0,1894.0,233.0,0.0,14.4577312,0.0,0.0,14.4524755,0.0,1894.0,233.0,0.0,24494.0,0.0,0.0,0.0,654,DDR5_6400AN,DDR5_ideal
0.0,26629.0,0.0,973371.0,9561840.0,0.0,0.0,5195.66357,138355327.0,NaN,0.0,0.918522954,138254389.0,138303776.0,0.0,26629.0,0.0,0.00516501023,24452.0,49387.0,1927.0,242.0,0.0,14.464138,0.0,0.0,14.4589729,0.0,1927.0,242.0,0.0,24452.0,0.0,0.0,0.0,654,DDR5_6400AN,DDR5_baseline1
0.0,26629.0,0.0,973371.0,9538280.0,0.0,0.0,5175.68164,137823225.0,NaN,0.0,0.919462085,137722127.0,137770377.0,0.0,26629.0,0.0,0.00505856425,24477.0,48250.0,1903.0,241.0,0.0,14.443944,0.0,0.0,14.4388847,0.0,1903.0,241.0,0.0,24477.0,0.0,0.0,0.0,654,DDR5_6400AN,DDR5_design1
0.0,26629.0,0.0,973371.0,9561840.0,0.0,0.0,5195.66357,138355327.0,NaN,0.0,0.918522954,138254389.0,138303776.0,0.0,26629.0,0.0,0.00516501023,24452.0,49387.0,1927.0,242.0,0.0,14.464138,0.0,0.0,14.4589729,0.0,1927.0,242.0,0.0,24452.0,0.0,0.0,0.0,654,DDR5_6400AN,DDR5_design2
0.0,445.0,0.0,999555.0,13409002.0,0.0,0.0,497210.312,221258586.0,NaN,0.0,0.897619069,248363546.0,248367443.0,0.0,445.0,0.0,0.000290625641,377.0,3897.0,43.0,0.0,0.0,18.52244,0.0,0.0,18.52215,0.0,43.0,0.0,0.0,377.0,0.0,0.0,0.0,644,DDR5_6400AN_BL,DDR5_baseline2
0.0,445.0,0.0,999555.0,8780606.0,0.0,0.0,326623.562,145347495.0,NaN,0.0,0.895238101,162991425.0,162994767.0,0.0,445.0,0.0,0.000380611542,376.0,3342.0,44.0,0.0,0.0,18.5630436,0.0,0.0,18.5626621,0.0,44.0,0.0,0.0,376.0,0.0,0.0,0.0,644,DDR5_6400AN,DDR5_ideal
